sample_id,question_id,dataset_name,split_name,correct_or_not,hallucinated_or_not,generated_answer,ground_truth_answer,max_r,mean_r,max_entropy,mean_entropy,trigger_layer,trigger_step,pt_path
2102,2102,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7581018518518519,11.9375,5.36755867028453,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2102.pt
1353,1353,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7411747685185185,11.9375,4.80047270925909,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1353.pt
610,610,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7445023148148148,11.9375,5.3155511637237876,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/610.pt
2858,2858,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7573784722222222,11.9375,5.459984456957093,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2858.pt
2103,2103,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7581018518518519,11.9375,4.852043626262215,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2103.pt
1354,1354,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7411747685185185,11.9375,5.364686929721004,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1354.pt
611,611,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7445023148148148,11.9375,5.29665223598594,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/611.pt
2859,2859,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7573784722222222,11.9375,4.960996352553676,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2859.pt
2104,2104,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7581018518518519,11.9375,5.284010563113983,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2104.pt
1355,1355,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7411747685185185,11.9375,4.824222128770496,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1355.pt
612,612,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7445023148148148,11.9375,5.326959833300297,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/612.pt
2860,2860,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7573784722222222,11.9375,5.499366745718049,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2860.pt
2105,2105,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.7581018518518519,11.9375,5.419073255540992,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2105.pt
1356,1356,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7411747685185185,11.9375,5.331935348953268,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1356.pt
613,613,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7320601851851852,11.9375,4.958514107605016,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/613.pt
2861,2861,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7573784722222222,11.9375,4.943604780449435,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2861.pt
2106,2106,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7581018518518519,11.9375,5.245634205199733,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2106.pt
1357,1357,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7427662037037037,11.9375,5.504719749679245,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1357.pt
614,614,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7320601851851852,11.9375,5.2938864122281375,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/614.pt
2862,2862,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7573784722222222,11.9375,5.451635920169215,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2862.pt
2107,2107,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7259837962962963,11.9375,5.0446177110119255,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2107.pt
1358,1358,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7427662037037037,11.9375,5.37921378732307,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1358.pt
615,615,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7320601851851852,11.9375,4.85772564542955,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/615.pt
2863,2863,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7475405092592593,11.9375,4.821318029473906,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2863.pt
2108,2108,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7259837962962963,11.9375,5.36899112107143,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2108.pt
1359,1359,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7427662037037037,11.9375,4.958868175020677,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1359.pt
616,616,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7320601851851852,11.9375,5.428955895696884,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/616.pt
2864,2864,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7475405092592593,11.9375,5.216197632839512,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2864.pt
2109,2109,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7259837962962963,11.9375,4.865728711613142,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2109.pt
1360,1360,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7427662037037037,11.9375,5.401700328143715,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1360.pt
2865,2865,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7475405092592593,11.9375,4.705237244340193,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2865.pt
617,617,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7320601851851852,11.9375,5.375933183139091,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/617.pt
2110,2110,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7259837962962963,11.9375,5.516760210153366,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2110.pt
2866,2866,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7475405092592593,11.9375,5.102102565854474,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2866.pt
1361,1361,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7427662037037037,11.9375,5.446875927976087,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1361.pt
618,618,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7320601851851852,11.9375,5.409291354903966,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/618.pt
2111,2111,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7259837962962963,11.9375,4.879229429571447,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2111.pt
2867,2867,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7475405092592593,11.9375,4.6952764136448275,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2867.pt
1362,1362,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7427662037037037,11.9375,5.416254953611095,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1362.pt
619,619,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.7355324074074074,11.9375,5.343827269355939,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/619.pt
2112,2112,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7259837962962963,11.9375,5.426560415655018,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2112.pt
2868,2868,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7475405092592593,11.9375,5.176072074622362,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2868.pt
1363,1363,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7579571759259259,11.9375,5.01239972953397,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1363.pt
620,620,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7355324074074074,11.9375,5.284737352159826,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/620.pt
2113,2113,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7123842592592593,11.9375,4.809666529318269,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2113.pt
2869,2869,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7239583333333334,11.9375,4.858287247343511,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2869.pt
1364,1364,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7579571759259259,11.9375,5.312895933495321,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1364.pt
621,621,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.7355324074074074,11.9375,5.361120752430514,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/621.pt
2114,2114,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7123842592592593,11.9375,5.284664824585669,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2114.pt
2870,2870,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7239583333333334,11.9375,5.354458659752144,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2870.pt
1365,1365,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7579571759259259,11.9375,4.9038438645586915,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1365.pt
622,622,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7355324074074074,11.9375,5.256334027837825,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/622.pt
2115,2115,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.671875,0.7123842592592593,11.9375,5.313326198903115,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2115.pt
2871,2871,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7239583333333334,11.9375,4.800492036411517,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2871.pt
1366,1366,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7579571759259259,11.9375,5.407353352198323,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1366.pt
623,623,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7355324074074074,11.9375,4.763198880776302,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/623.pt
2116,2116,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7123842592592593,11.9375,5.358587986251983,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2116.pt
2872,2872,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7239583333333334,11.9375,5.3059787804487675,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2872.pt
624,624,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7355324074074074,11.9375,5.213557039297829,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/624.pt
1367,1367,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7579571759259259,11.9375,5.384005007383425,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1367.pt
2117,2117,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7123842592592593,11.9375,4.854688210026985,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2117.pt
2873,2873,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7239583333333334,11.9375,4.8872528812473774,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2873.pt
625,625,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7407407407407407,11.9375,4.838843168062065,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/625.pt
2118,2118,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7123842592592593,11.9375,5.276130937329762,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2118.pt
1368,1368,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7579571759259259,11.9375,5.321604550191767,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1368.pt
2874,2874,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7239583333333334,11.9375,5.307114348919634,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2874.pt
626,626,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7407407407407407,11.9375,5.324711056881793,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/626.pt
2119,2119,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7397280092592593,11.9375,4.899540669986256,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2119.pt
1369,1369,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7442129629629629,11.9375,4.885690575382044,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1369.pt
2875,2875,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7398726851851852,11.9375,4.785511335852914,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2875.pt
627,627,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7407407407407407,11.9375,5.261165762363372,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/627.pt
1370,1370,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7442129629629629,11.9375,5.35944733552982,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1370.pt
2120,2120,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7397280092592593,11.9375,5.3955772993884175,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2120.pt
2876,2876,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7398726851851852,11.9375,5.3778248875060095,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2876.pt
628,628,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7407407407407407,11.9375,5.386541119020971,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/628.pt
1371,1371,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6875,0.7442129629629629,11.9375,5.311748549676159,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1371.pt
2877,2877,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7109375,0.7398726851851852,11.9375,5.2262282378755565,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2877.pt
2121,2121,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7397280092592593,11.9375,4.79109671520953,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2121.pt
1372,1372,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7442129629629629,11.9375,5.3002758195954565,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1372.pt
629,629,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7407407407407407,11.9375,4.9483532920592745,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/629.pt
2878,2878,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7398726851851852,11.9375,5.36991072086362,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2878.pt
2122,2122,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7397280092592593,11.9375,5.360026714602133,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2122.pt
1373,1373,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6875,0.7442129629629629,11.9375,4.860037959372018,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1373.pt
630,630,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7407407407407407,11.9375,5.367016258956311,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/630.pt
2879,2879,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7398726851851852,11.9375,4.8036985507258665,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2879.pt
2123,2123,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7397280092592593,11.9375,4.830660010303699,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2123.pt
1374,1374,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6875,0.7442129629629629,11.9375,5.323681986949537,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1374.pt
631,631,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7387152777777778,11.9375,5.310028874786503,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/631.pt
2880,2880,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7398726851851852,11.9375,5.27883409721164,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2880.pt
2124,2124,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7397280092592593,11.9375,5.257287215038152,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2124.pt
1375,1375,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.73046875,11.9375,5.266294607944833,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1375.pt
632,632,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7387152777777778,11.9375,5.247578924715997,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/632.pt
2881,2881,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7242476851851852,11.9375,5.376905609900609,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2881.pt
2125,2125,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7579571759259259,11.9375,4.992139203066036,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2125.pt
1376,1376,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.73046875,11.9375,5.255833852442736,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1376.pt
633,633,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7387152777777778,11.9375,4.802493704287591,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/633.pt
2882,2882,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7242476851851852,11.9375,5.297469622228635,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2882.pt
2126,2126,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7579571759259259,11.9375,5.376157774860422,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2126.pt
1377,1377,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.73046875,11.9375,5.304753799848097,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1377.pt
634,634,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7387152777777778,11.9375,5.336222737009002,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/634.pt
2883,2883,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7242476851851852,11.9375,4.833426858701671,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2883.pt
2127,2127,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7579571759259259,11.9375,4.790600496376773,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2127.pt
1378,1378,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.73046875,11.9375,5.248459477704054,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1378.pt
635,635,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7387152777777778,11.9375,4.811791066927464,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/635.pt
2884,2884,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7242476851851852,11.9375,5.353498326736066,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2884.pt
2128,2128,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7579571759259259,11.9375,5.320002828820776,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2128.pt
1379,1379,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.73046875,11.9375,4.7969385545494125,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1379.pt
636,636,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7387152777777778,11.9375,5.272728898865071,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/636.pt
2885,2885,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7242476851851852,11.9375,4.878445575274703,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2885.pt
2129,2129,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7579571759259259,11.9375,4.900261283474967,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2129.pt
1380,1380,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.73046875,11.9375,5.270296619803426,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1380.pt
637,637,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6796875,0.7495659722222222,11.9375,5.402503432403922,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/637.pt
2886,2886,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7242476851851852,11.9375,5.309885552784746,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2886.pt
2130,2130,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7579571759259259,11.9375,5.286776225335736,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2130.pt
1381,1381,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.74609375,11.9375,4.7977859684900634,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1381.pt
638,638,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6796875,0.7495659722222222,11.9375,5.315170065639348,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/638.pt
2887,2887,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7188946759259259,11.9375,5.3629222256744224,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2887.pt
2131,2131,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7316261574074074,11.9375,4.980477224654695,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/2131.pt
1382,1382,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.74609375,11.9375,5.429156994086835,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/base/analysis/coco_POPE_random/1382.pt
